gene_symbol,Lpgat1
parameter_id,IMPC_CBC_014_001
analysis_id,b97r3l7k0thf3n6
gene_accession_id,MGI:2446186
parameter_name,Alkaline phosphatase
mouse_life_stage,E18.5
mouse_strain,C57BL
pvalue,0.1586895
