parameter_id,MGP_IMM_033_001
mouse_life_stage,Early adult
gene_symbol,Ddx27
mouse_strain,C57BL
gene_accession_id,MGI:2385884
parameter_name,Total NK cells - % of CD45+
analysis_id,4bdu14my589b4fp
pvalue,0.6180156
