parameter_id,IMPC_IMM_067_001
parameter_name,Follicular B Cells (CD21/35+)
mouse_strain,C57BL
pvalue,0.3489714
gene_symbol,Kcng1
gene_accession_id,MGI:3616086
analysis_id,e75zpt51w92pwc0
mouse_life_stage,Early adult
