parameter_id,IMPC_CBC_006_001
pvalue,0.9824186
gene_symbol,Col6a3
analysis_id,0b9n34763d313j6
parameter_name,Total protein
mouse_strain,C57BL
gene_accession_id,MGI:88461
mouse_life_stage,Early adult
