parameter_id,IMPC_CSD_079_001
mouse_life_stage,Early adult
parameter_name,Aggression
mouse_strain,C57BL
gene_symbol,Snap23
pvalue,0.7703783
analysis_id,9794d2a301x2wid
gene_accession_id,MGI:109356
