mouse_life_stage,E18.5
parameter_name,Coat - color - abdomen
mouse_strain,C57BL
parameter_id,JAXLA_CSD_007_001
pvalue,0.1928927
gene_symbol,Zyg11b
gene_accession_id,MGI:2685277
analysis_id,l7ej77224e76j23
