parameter_id,MGP_IMM_092_001
gene_symbol,Bcs1l
pvalue,0.2826285
mouse_strain,C57BL
parameter_name,Effector CD4- NKT cells - % of CD45+
gene_accession_id,MGI:1914071
mouse_life_stage,E9.5
analysis_id,6sy21q693r20n28
