mouse_life_stage,E9.5
pvalue,0.8875747
mouse_strain,C57BL
analysis_id,zt317w8055138a3
parameter_id,MGP_IMM_020_001
gene_symbol,Ints7
parameter_name,Effector gd T cells - % of gd T cells
gene_accession_id,MGI:1924315
