mouse_life_stage,E12.5
gene_symbol,Tiprl
mouse_strain,C57BL
parameter_name,Creatinine
pvalue,0.9185612
parameter_id,JAX_URI_002_001
analysis_id,h7shddbi3muhu10
gene_accession_id,MGI:1915087
