mouse_life_stage,Middle aged adult
gene_symbol,Slc30a4
mouse_strain,C57BL
pvalue,0.5245047
analysis_id,5q69b5u9wq81z23
parameter_name,CD8 CD44+CD62L- T cells
parameter_id,IMPC_IMM_032_001
gene_accession_id,MGI:1345282
