mouse_life_stage,Late adult
parameter_name,Bone Area
analysis_id,1p8sk5nmw12bah3
mouse_strain,C57BL
gene_symbol,Lpgat1
parameter_id,IMPC_DXA_010_001
pvalue,0.8223231
gene_accession_id,MGI:2446186
