parameter_id,M-G-P_008_001_013
mouse_life_stage,Early adult
gene_accession_id,MGI:1925049
pvalue,0.2332025
mouse_strain,C57BL
gene_symbol,Sla2
analysis_id,8jx56y6c8z87k12
parameter_name,Startle Response
