pvalue,0.3555092
gene_symbol,Frmpd1
gene_accession_id,MGI:2446274
analysis_id,1mnwpbpwfg44380
parameter_name,Skull shape
mouse_life_stage,Middle aged adult
mouse_strain,C57BL
parameter_id,IMPC_XRY_001_001
