parameter_id,IMPC_OFD_013_001
analysis_id,334960v2761hyz9
mouse_life_stage,Late adult
gene_accession_id,MGI:2446274
pvalue,0.3535371
gene_symbol,Frmpd1
mouse_strain,C57BL
parameter_name,Periphery average speed
