parameter_id,JAX_OFD_017_001
gene_accession_id,MGI:1916222
gene_symbol,Tatdn3
mouse_strain,C57BL
parameter_name,Center average speed
mouse_life_stage,Early adult
analysis_id,5199zjk7lw03qem
pvalue,0.8553174
