pvalue,0.3863222
mouse_strain,C57BL
gene_symbol,Tbl1xr1
gene_accession_id,MGI:2441730
analysis_id,w87y389r1d2aeiz
parameter_id,IMPC_GEL_060_001
parameter_name,Neural tube morphology
mouse_life_stage,Early adult
