pvalue,0.9946564
parameter_name,Glucose response AUC
mouse_strain,C57BL
gene_symbol,Tbl1xr1
analysis_id,z86ul23k6060l80
mouse_life_stage,Late adult
parameter_id,ESLIM_004_001_701
gene_accession_id,MGI:2441730
