parameter_id,IMPC_IMM_073_001
pvalue,0.7636655
mouse_life_stage,Early adult
gene_symbol,Kcng1
analysis_id,382yig053cho1jr
parameter_name,cDCs CD11b Type
gene_accession_id,MGI:3616086
mouse_strain,C57BL
