parameter_id,IMPC_IMM_067_001
gene_symbol,Dhdds
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.2961662
gene_accession_id,MGI:1914672
analysis_id,474j3t4yqm3lyk9
parameter_name,Follicular B Cells (CD21/35+)
