gene_symbol,Slc39a10
mouse_life_stage,Early adult
parameter_name,18kHz-evoked ABR Threshold
pvalue,0.9929007
analysis_id,i173670o0039uj6
mouse_strain,C57BL
parameter_id,IMPC_ABR_008_001
gene_accession_id,MGI:1914515
