parameter_id,IMPC_HEM_029_001
analysis_id,z23wifx1u458wwh
gene_accession_id,MGI:3045306
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Exd1
parameter_name,Neutrophil differential count
pvalue,0.1536399
