gene_symbol,Fgb
mouse_life_stage,E12.5
pvalue,0.9937388
parameter_id,IMPC_DXA_007_001
analysis_id,e98j35el59s2454
gene_accession_id,MGI:99501
mouse_strain,C57BL
parameter_name,BMC/Body weight
