parameter_id,MGP_IMM_010_001
analysis_id,394oiw5lwq76kdh
parameter_name,Effector Treg cells - % of Treg
gene_accession_id,MGI:1913396
gene_symbol,Maco1
pvalue,0.1481059
mouse_strain,C57BL
mouse_life_stage,Early adult
