mouse_life_stage,E12.5
gene_accession_id,MGI:1915087
parameter_id,IMPC_CSD_069_001
analysis_id,pj4t5wny7j3431x
parameter_name,Upper teeth appearance
mouse_strain,C57BL
gene_symbol,Tiprl
pvalue,0.8568435
