mouse_life_stage,E12.5
parameter_name,Pale yolk sac
pvalue,0.9435826
parameter_id,IMPC_GEL_017_002
gene_symbol,Ahcy
mouse_strain,C57BL
analysis_id,qd1qt313653qz15
gene_accession_id,MGI:87968
