mouse_life_stage,E9.5
pvalue,0.6010008
analysis_id,f1a1cl163i2y73u
gene_symbol,Hspa5
gene_accession_id,MGI:95835
parameter_name,Humerus
mouse_strain,C57BL
parameter_id,IMPC_XRY_021_001
