mouse_life_stage,Early adult
pvalue,0.8091416
parameter_id,IMPC_OFD_009_001
mouse_strain,C57BL
analysis_id,s0t70xs666pez49
parameter_name,Whole arena average speed
gene_accession_id,MGI:95576
gene_symbol,Fpgs
