parameter_id,IMPC_CBC_012_001
analysis_id,2ol41w01975oqt1
mouse_life_stage,Early adult
gene_symbol,Dnajc8
pvalue,0.88279
mouse_strain,C57BL
parameter_name,Aspartate aminotransferase
gene_accession_id,MGI:1915848
