mouse_strain,C57BL
parameter_name,Plasmacytoid DC - % of DC
gene_symbol,STK35
analysis_id,xd2cmp3v0p4xyh0
gene_accession_id,MGI:1914583
pvalue,0.4929661
parameter_id,MGP_MLN_058_001
mouse_life_stage,Early adult
