parameter_id,JAX_OFD_014_001
gene_symbol,Tnfsf8
mouse_strain,C57BL
gene_accession_id,MGI:88328
mouse_life_stage,Early adult
parameter_name,Center distance travelled
analysis_id,5x2jhco9d5f0o24
pvalue,0.5054967
