parameter_id,JAX_OFD_015_001
mouse_strain,C58BL
mouse_life_stage,Late adult
gene_accession_id,MGI:1934811
parameter_name,Center resting time
pvalue,0.7331252
analysis_id,777o2312534hcr0
gene_symbol,Nucks1
