parameter_id,MGP_MLN_072_001
analysis_id,k8098dfq26a89c7
mouse_life_stage,Late adult
gene_accession_id,MGI:2446186
pvalue,0.06023986
parameter_name,KLRG1+ Treg cells - % of CD45+
gene_symbol,Lpgat1
mouse_strain,C57BL
