mouse_strain,C57BL
gene_symbol,Zyg11b
mouse_life_stage,E18.5
parameter_name,Eosinophil number
gene_accession_id,MGI:2685277
analysis_id,vp87qkzvsn29br9
parameter_id,MGP_PBI_040_001
pvalue,0.4708898
