mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Hspa5
parameter_id,MGP_IMM_026_001
parameter_name,Effector CD4- NKT cells - % of CD4- NKT cells
analysis_id,o73a0e23nht5i62
pvalue,0.7704889
gene_accession_id,MGI:95835
