parameter_id,IMPC_OFD_012_001
pvalue,0.991224
mouse_life_stage,Early adult
parameter_name,Periphery permanence time
mouse_strain,C57BL
gene_accession_id,MGI:1332236
gene_symbol,Cds2
analysis_id,c902sl40r43p27b
