parameter_id,IMPC_IMM_032_001
parameter_name,CD8 CD44+CD62L- T cells
analysis_id,49744vnr4236l7u
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.967254
gene_symbol,Ntmt2
gene_accession_id,MGI:2685053
