parameter_id,IMPC_ECG_028_001
pvalue,0.9066453
gene_accession_id,MGI:2441730
gene_symbol,Tbl1xr1
analysis_id,l5gy856ud4j2gug
mouse_strain,C57BL
parameter_name,QT
mouse_life_stage,Late adult
