pvalue,0.8300849
parameter_id,IMPC_CBC_006_001
parameter_name,Total protein
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,pbk481b845xz29j
gene_accession_id,MGI:1927232
gene_symbol,Rab13
