gene_symbol,Jun
pvalue,0.2333202
parameter_name,12kHz-evoked ABR Threshold
parameter_id,IMPC_ABR_006_001
gene_accession_id,MGI:96646
analysis_id,l974kp8e48qe05s
mouse_life_stage,E9.5
mouse_strain,C57BL
