mouse_strain,C57BL
parameter_name,Stroke Volume
mouse_life_stage,Early adult
gene_accession_id,MGI:1914256
parameter_id,IMPC_ECH_003_001
pvalue,0.9421712
analysis_id,vy265264d30489d
gene_symbol,Cisd2
