mouse_strain,C57BL
gene_symbol,Snap23
parameter_name,Periphery average speed
analysis_id,79vcq8uxj1kg51y
pvalue,0.09395181
parameter_id,HRWLLA_OFD_013_001
gene_accession_id,MGI:109356
mouse_life_stage,Middle aged adult
