pvalue,0.778979
mouse_strain,C57BL
parameter_id,IMPC_LDT_006_001
parameter_name,Latency to first transition into dark
mouse_life_stage,Early adult
gene_symbol,Trp53i11
analysis_id,q9s80yg4421rnfj
gene_accession_id,MGI:2670995
