Gene_symbol,Jun
Mouse_strain,C57BL
Gene_accession_id,MGI:96646
pvalue,0.1586089
Parameter_name,Coat - color pattern - back
Parameter_id,HRWLLA_CSD_008_001
Analysis_id,ftofz55arp8257z
mouse_life_stage,E9.5
