parameter_id,IMPC_HEM_038_001
parameter_name,Basophil differential count
gene_accession_id,MGI:1336200
mouse_life_stage,Late adult
mouse_strain,C57BL
gene_symbol,Hpca
pvalue,0.2529366
analysis_id,z465169m8jj466z
