parameter_id,JAX_OFD_021_001
parameter_name,Number of rears - total
analysis_id,vp6297vbk812k61
pvalue,0.6344914
gene_symbol,Slc39a10
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:1914515
