parameter_id,MGP_PBI_009_001
pvalue,0.5451729
gene_accession_id,MGI:1916220
gene_symbol,Dcaf12
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,520p6qlrl0fj7xx
parameter_name,CD4+ CD44+ CD62L- alpha beta effector T cell percentage
