mouse_life_stage,Late adult
gene_symbol,Snap23
parameter_id,IMPC_ECH_003_001
analysis_id,68se3d873329pe3
pvalue,0.7067201
gene_accession_id,MGI:109356
parameter_name,Stroke Volume
mouse_strain,C57BL
