parameter_id,MGP_IMM_082_001
mouse_life_stage,E9.5
gene_accession_id,MGI:97838
pvalue,0.7173181
mouse_strain,C57BL
parameter_name,Resting CD8+ T cells - % of CD45+
gene_symbol,Eprs1
analysis_id,44rd8j8noj0u9p9
