mouse_life_stage,Late adult
gene_accession_id,MGI:1336200
gene_symbol,Hpca
analysis_id,t2f7j8ois272fd7
mouse_strain,C57BL
parameter_id,MGP_MLN_011_001
parameter_name,KLRG1+ Treg cells - % of Treg
pvalue,0.8629248
