gene_accession_id,MGI:1920638
gene_symbol,Bpifa3
mouse_strain,129SV
mouse_life_stage,Early adult
parameter_id,MGP_PBI_019_001
pvalue,0.9472906
parameter_name,Neutrophil percentage
analysis_id,x8568ss2475t586
