parameter_id,IMPC_OFD_020_001
mouse_life_stage,Early adult
pvalue,0.4745229
mouse_strain,C57BL
parameter_name,Distance travelled - total
gene_symbol,Ddx27
gene_accession_id,MGI:2385884
analysis_id,51049428281cifz
