parameter_id,MGP_PBI_030_001
pvalue,0.4557404
gene_symbol,Cdin1
parameter_name,CD8+ CD44+ CD62L- alpha beta effector T cell number
mouse_strain,C57BL
mouse_life_stage,E9.5
gene_accession_id,MGI:3026886
analysis_id,2xf9v4q6mr46wgu
