mouse_strain,C57BL
gene_accession_id,MGI:1914437
mouse_life_stage,Early adult
gene_symbol,Zmynd19
pvalue,0.5538313
parameter_id,JAXLA_DXA_009_001
analysis_id,l1g4ov7907y5324
parameter_name,Fat/Body weight
