parameter_id,IMPC_XRY_023_001
parameter_name,Ulna
analysis_id,s22848t091c9t38
mouse_strain,C57BL
gene_symbol,Frmpd1
gene_accession_id,MGI:2446274
pvalue,0.6132212
mouse_life_stage,Late adult
