parameter_id,IMPC_CSD_029_001
mouse_life_stage,E18.5
pvalue,0.2412314
analysis_id,885u483u4i41pq4
mouse_strain,C57BL
gene_symbol,Nanp
gene_accession_id,MGI:1914561
parameter_name,Activity (body position)
