gene_symbol,Slc30a4
pvalue,0.9870433
gene_accession_id,MGI:1345282
mouse_life_stage,Late adult
parameter_name,Aggression
analysis_id,o5ocq46y29kx50l
mouse_strain,C57BL
parameter_id,IMPC_CSD_079_001
