parameter_id,IMPC_CBC_053_001
parameter_name,Thyroxine
mouse_strain,C57BL
gene_symbol,Cds2
pvalue,0.2352665
mouse_life_stage,Early adult
analysis_id,97by3a278y9bguh
gene_accession_id,MGI:1332236
