parameter_id,IMPC_CBC_025_001
mouse_life_stage,Early adult
parameter_name,LDL-cholesterol
mouse_strain,C57BL
gene_accession_id,MGI:2653612
gene_symbol,Amigo1
pvalue,0.6384195
analysis_id,k57eo62507pf28o
