parameter_id,MGP_MLN_071_001
mouse_strain,C57BL
pvalue,0.9410598
mouse_life_stage,Middle aged adult
gene_accession_id,MGI:109356
parameter_name,Resting Treg cells - % of CD45+
analysis_id,opi02z54o0yi0da
gene_symbol,Snap23
