parameter_id,MGP_MLN_021_001
gene_symbol,Stk35
parameter_name,KLRG1+ gd T cells - % of gd T cells
analysis_id,v9779812jprqu7p
mouse_life_stage,Early adult
gene_accession_id,MGI:1914583
mouse_strain,C57BL
pvalue,0.8032272
