mouse_life_stage,E15.5
gene_symbol,Mecom
gene_accession_id,MGI:95457
parameter_name,Retinal Blood Vessels
parameter_id,IMPC_EYE_024_001
analysis_id,0xe0fal7j19eovq
mouse_strain,C57BL
pvalue,0.7998752
