gene_symbol,Mecom
pvalue,0.9498977
analysis_id,96kka5d09z109w2
parameter_name,eye size
parameter_id,ESLIM_001_001_117
mouse_life_stage,Early adult
mouse_strain,C3H
gene_accession_id,MGI:95457
