mouse_life_stage,E12.5
gene_symbol,Dmap1
pvalue,0.6963057
gene_accession_id,MGI:1913483
mouse_strain,C57BL
analysis_id,5481v46q693o939
parameter_id,IMPC_OFD_018_001
parameter_name,Latency to center entry
