mouse_strain,C57BL
pvalue,0.2233861
mouse_life_stage,Early adult
parameter_id,IMPC_HEM_002_001
analysis_id,p32x839r3qu5van
gene_symbol,DDX27
parameter_name,Red blood cell count
gene_accession_id,MGI:2385884
